"segment_id","text","start","duration","vid"
308,"desde el gobierno de la ciudad y vamos a",768.51,5.46,"NmPupS8XL3Q"
309,"mejorar todos los días por orgullosos",770.91,4.83,"NmPupS8XL3Q"
310,"que estemos del lugar al que llegamos",773.97,4.619,"NmPupS8XL3Q"
311,"siempre tenemos para mejorar vamos a",775.74,4.5,"NmPupS8XL3Q"
312,"seguir siendo inflexibles contra los",778.589,3.421,"NmPupS8XL3Q"
313,"delincuentes vamos a seguir invirtiendo",780.24,3.87,"NmPupS8XL3Q"
314,"en seguridad equipando a la policía",782.01,4.5,"NmPupS8XL3Q"
315,"buscando la mejor tecnología para que",784.11,4.11,"NmPupS8XL3Q"
316,"puedan hacer su trabajo cada día mejor",786.51,4.38,"NmPupS8XL3Q"
317,"vamos a seguir defendiendo a todas las",788.22,5.22,"NmPupS8XL3Q"
201,"ciudad de preocupaciones que es la",541.77,3.48,"HtBj3rWxKFk"
202,"inseguridad para nosotros es prioridad",543.63,4.02,"HtBj3rWxKFk"
203,"total es una de las principales",545.25,5.46,"HtBj3rWxKFk"
204,"preocupaciones de la gente de todo se de",547.65,4.86,"HtBj3rWxKFk"
205,"todo de los que van a trabajar de los",550.71,4.32,"HtBj3rWxKFk"
206,"estudiantes de los trabajadores de los",552.51,4.62,"HtBj3rWxKFk"
207,"que llevan los chicos de la escuela de",555.03,3.9,"HtBj3rWxKFk"
208,"los adultos mayores cuando salen a",557.13,3.44,"HtBj3rWxKFk"
209,"pasear a cobrar su jubilación",558.93,5.4,"HtBj3rWxKFk"
210,"a todos nos afecta a todos el delito por",560.57,6.16,"HtBj3rWxKFk"
211,"eso tenemos el compromiso innegociable",564.33,5.46,"HtBj3rWxKFk"
212,"de enfrentar a los delincuentes para que",566.73,5.64,"HtBj3rWxKFk"
213,"la gente pueda vivir tranquila seguridad",569.79,5.25,"HtBj3rWxKFk"
214,"es libertad seguridad es vivir sin miedo",572.37,4.77,"HtBj3rWxKFk"
215,"sin miedo a que nadie ponga en riesgo",575.04,5.13,"HtBj3rWxKFk"
216,"sus vidas por eso es uno de los pilares",577.14,5.94,"HtBj3rWxKFk"
217,"de nuestro programa de gobierno por eso",580.17,5.19,"HtBj3rWxKFk"
218,"es tan importante que los policías estén",583.08,3.91,"HtBj3rWxKFk"
219,"cerca de la gente",585.36,3.7,"HtBj3rWxKFk"
220,"avanzamos muchísimo con eso esto de la",586.99,5.07,"HtBj3rWxKFk"
221,"cercanía sumamos agentes tenemos la",589.06,5.27,"HtBj3rWxKFk"
222,"distribución según el mapa del delito",592.06,4.32,"HtBj3rWxKFk"
223,"cambiamos algunas comisarías para estar",594.33,4.9,"HtBj3rWxKFk"
224,"más cerca ahora también sabemos que la",596.38,6.03,"HtBj3rWxKFk"
225,"presencia física no es lo único no es la",599.23,4.95,"HtBj3rWxKFk"
226,"única herramienta tenemos que",602.41,4.23,"HtBj3rWxKFk"
227,"complementar la con la tecnología eso",604.18,4.14,"HtBj3rWxKFk"
228,"nos permite tener una cobertura más",606.64,4.65,"HtBj3rWxKFk"
229,"amplia todavía de toda la ciudad por eso",608.32,5.67,"HtBj3rWxKFk"
230,"es tan importante para nosotros toda",611.29,5.669,"HtBj3rWxKFk"
231,"esta política de videovigilancia por",613.99,5.49,"HtBj3rWxKFk"
232,"varios motivos primero porque permite",616.959,4.111,"HtBj3rWxKFk"
233,"que la policía pueda tener ojos estar",619.48,3.5,"HtBj3rWxKFk"
234,"mirando toda la ciudad",621.07,5.37,"HtBj3rWxKFk"
235,"75% es una cobertura altísima y además",622.98,5.919,"HtBj3rWxKFk"
236,"permite ante eso actuar cuando aparece",626.44,3.87,"HtBj3rWxKFk"
237,"un delito cuando se lo detecta desde las",628.899,2.63,"HtBj3rWxKFk"
238,"cámaras",630.31,3.54,"HtBj3rWxKFk"
239,"segundo porque además las cámaras",631.529,4.951,"HtBj3rWxKFk"
240,"generan un efecto disuasivo",633.85,4.37,"HtBj3rWxKFk"
241,"donde los delincuentes saben que hay",636.48,3.45,"HtBj3rWxKFk"
242,"cámaras en esos lugares hay menos",638.22,3.15,"HtBj3rWxKFk"
243,"delitos porque saben que los tenemos",639.93,3.06,"HtBj3rWxKFk"
244,"vigilados",641.37,3.839,"HtBj3rWxKFk"
245,"y también sirven como pruebas para la",642.99,4.349,"HtBj3rWxKFk"
246,"justicia que permite avanzar más rápido",645.209,4.141,"HtBj3rWxKFk"
247,"mejor y más efectivamente en las",647.339,3.631,"HtBj3rWxKFk"
248,"investigaciones para condenar a los",649.35,3.57,"HtBj3rWxKFk"
249,"delincuentes",650.97,3.869,"HtBj3rWxKFk"
250,"por eso desde el primer día es que",652.92,3.289,"HtBj3rWxKFk"
251,"tenemos un plan de",654.839,3.511,"HtBj3rWxKFk"
252,"videovigilancia para llegar con las",656.209,4.12,"HtBj3rWxKFk"
253,"cámaras a todos los barrios de la ciudad",658.35,5.6,"HtBj3rWxKFk"
254,"para cuidar a vecinos de toda la ciudad",660.329,6.501,"HtBj3rWxKFk"
255,"y llegamos a tener hasta el 2019 10.000",663.95,5.67,"HtBj3rWxKFk"
256,"cámaras en calle subte salida de",666.83,4.7,"HtBj3rWxKFk"
257,"escuelas lugares de alta concentración",669.62,5.55,"HtBj3rWxKFk"
258,"eso significaba una cobertura del 54 por",671.53,6.59,"HtBj3rWxKFk"
259,"ciento de la ciudad videovigilada",675.17,6.86,"HtBj3rWxKFk"
260,"en esta gestión obviamente tuvimos un",678.12,6.01,"HtBj3rWxKFk"
261,"párate con el tema del cobi pero yo lo",682.03,4.14,"HtBj3rWxKFk"
262,"retomamos fuerte al comienzo en la",684.13,4.62,"HtBj3rWxKFk"
263,"gestión nos comprometimos a llevar el",686.17,6.24,"HtBj3rWxKFk"
264,"porcentaje de cobertura el 75 por ciento",688.75,7.279,"HtBj3rWxKFk"
265,"el compromiso lo cumplimos llegamos al",692.41,7.229,"HtBj3rWxKFk"
266,"75% eso con las 5000 cámaras nuevas que",696.029,5.131,"HtBj3rWxKFk"
267,"subamos ahora durante este mandato",699.639,4.021,"HtBj3rWxKFk"
268,"llegamos como decía felipe recién a las",701.16,5.289,"HtBj3rWxKFk"
269,"15.000 totales es una cobertura muy",703.66,4.44,"HtBj3rWxKFk"
270,"amplia comparado con otras grandes",706.449,3.26,"HtBj3rWxKFk"
271,"ciudades del mundo",708.1,4.76,"HtBj3rWxKFk"
272,"75 por ciento de la ciudad videovigilada",709.709,5.081,"HtBj3rWxKFk"
273,"eso hace que los delincuentes ya no",712.86,3.519,"HtBj3rWxKFk"
274,"tengan donde esconderse por donde",714.79,4.409,"HtBj3rWxKFk"
275,"escaparse donde roben lastimen alguien",716.379,5.01,"HtBj3rWxKFk"
276,"está la policía en la ciudad están las",719.199,5.19,"HtBj3rWxKFk"
277,"cámaras hay un patrullero hay un policía",721.389,6.841,"HtBj3rWxKFk"
278,"a pie estamos cuidando a la gente y que",724.389,5.37,"HtBj3rWxKFk"
279,"los delincuentes estén donde tienen que",728.23,3.64,"HtBj3rWxKFk"
280,"estar que es presos",729.759,3.731,"HtBj3rWxKFk"
281,"yo quiero aprovechar los a que estamos",731.87,3.3,"HtBj3rWxKFk"
282,"acá para agradecerles a todos los",733.49,3.42,"HtBj3rWxKFk"
283,"hombres y mujeres de la ciudad que",735.17,3.6,"HtBj3rWxKFk"
284,"trabajan acá que la verdad que hacen un",736.91,4.35,"HtBj3rWxKFk"
285,"trabajo enorme acá en el centro de",738.77,5.19,"HtBj3rWxKFk"
286,"monitoreo y en toda la ciudad un enorme",741.26,5.6,"HtBj3rWxKFk"
287,"esfuerzo gran compromiso",743.96,5.37,"HtBj3rWxKFk"
288,"estar atento permanentemente la",746.86,4.75,"HtBj3rWxKFk"
289,"cobertura y las cámaras el estar en",749.33,3.81,"HtBj3rWxKFk"
290,"contacto con los policías está en la",751.61,3.78,"HtBj3rWxKFk"
291,"calle en los patrulleros la verdad que",753.14,3.72,"HtBj3rWxKFk"
292,"la dedicación y el compromiso acá es",755.39,2.91,"HtBj3rWxKFk"
293,"enorme sí que si los quiero agradecer de",756.86,3.27,"HtBj3rWxKFk"
294,"todo corazón",758.3,3.27,"HtBj3rWxKFk"
295,"y también tener claro que la",760.13,3.57,"HtBj3rWxKFk"
296,"videovigilancia es una parte más es un",761.57,4.44,"HtBj3rWxKFk"
297,"capítulo un pilar de un plan mucho más",763.7,4.2,"HtBj3rWxKFk"
298,"amplio que es nuestro plan integral de",766.01,4.44,"HtBj3rWxKFk"
299,"seguridad pública que lanzamos hace ya",767.9,5.94,"HtBj3rWxKFk"
300,"más de siete años un plan que tuvo como",770.45,5.67,"HtBj3rWxKFk"
301,"objetivos que tiene como objetivo una",773.84,5.22,"HtBj3rWxKFk"
302,"profunda transformación en términos de",776.12,4.59,"HtBj3rWxKFk"
303,"seguridad de la gente que era una",779.06,3.3,"HtBj3rWxKFk"
304,"preocupación enorme y hoy estamos con",780.71,3.33,"HtBj3rWxKFk"
305,"las tasas de delitos más baja de nuestra",782.36,4.44,"HtBj3rWxKFk"
306,"historia ese plan se apoya primero lo",784.04,4.11,"HtBj3rWxKFk"
307,"decía marcelo antes en la capacitación",786.8,4.38,"HtBj3rWxKFk"
308,"la profesionalización en la cobertura",788.15,5.4,"HtBj3rWxKFk"
309,"bien amplia y la cercanía de la fuerza",791.18,4.61,"HtBj3rWxKFk"
310,"de seguridad",793.55,2.24,"HtBj3rWxKFk"
311,"cada año vamos sumando más agentes",796.339,3.571,"HtBj3rWxKFk"
312,"tenemos un instituto de formación",798.35,4.14,"HtBj3rWxKFk"
313,"profesional de formación para la",799.91,4.44,"HtBj3rWxKFk"
314,"seguridad que es realmente un orgullo",802.49,3.24,"HtBj3rWxKFk"
315,"para todos los porteños y todos los",804.35,3.959,"HtBj3rWxKFk"
316,"argentinos allanar bajo flores tenemos",805.73,4.529,"HtBj3rWxKFk"
317,"policías bien entrenados capacitados",808.309,3.83,"HtBj3rWxKFk"
318,"cada uno con su equipamiento",810.259,4.981,"HtBj3rWxKFk"
319,"tenemos nuevas comisarías con mucho más",812.139,5.38,"HtBj3rWxKFk"
320,"modernas inauguramos en mataderos la",815.24,5.219,"HtBj3rWxKFk"
321,"semana pasada en mataderos tenemos",817.519,4.68,"HtBj3rWxKFk"
322,"nuevos patrulleros también incorporamos",820.459,5.641,"HtBj3rWxKFk"
323,"votos y este es el centro del monitoreo",822.199,6.501,"HtBj3rWxKFk"
324,"más grande de toda latinoamérica",826.1,4.82,"HtBj3rWxKFk"
325,"todo ese equipamiento toda la inversión",828.7,3.99,"HtBj3rWxKFk"
326,"es el compromís la muestra el compromiso",830.92,3.36,"HtBj3rWxKFk"
327,"que hemos tenido el primer día para",832.69,3.99,"HtBj3rWxKFk"
328,"cuidar a los que nos cuidan dándole a",834.28,5.31,"HtBj3rWxKFk"
329,"ellos a nuestra policía todas las",836.68,4.95,"HtBj3rWxKFk"
330,"herramientas mejores que hay para poder",839.59,4.5,"HtBj3rWxKFk"
331,"cumplir con su trabajo y por supuesto en",841.63,4.62,"HtBj3rWxKFk"
332,"esto aparece la tecnología que es una",844.09,4.56,"HtBj3rWxKFk"
333,"gran aliada hoy aquí en el mundo entero",846.25,5.52,"HtBj3rWxKFk"
334,"para enfrentar el delito como dije hoy",848.65,5.49,"HtBj3rWxKFk"
335,"la ciudad tiene las tasas de delitos más",851.77,5.22,"HtBj3rWxKFk"
336,"bajas de los últimos 27 años que desde",854.14,6.17,"HtBj3rWxKFk"
337,"cuando tenemos estadísticas comparables",856.99,5.45,"HtBj3rWxKFk"
338,"y lo importante que esto es lo informe",860.31,4.29,"HtBj3rWxKFk"
339,"para la ciudad buenos aires pero también",862.44,4.95,"HtBj3rWxKFk"
340,"como ejemplo para todo el país le digo a",864.6,5.37,"HtBj3rWxKFk"
341,"todos los argentinos se puede mejorar la",867.39,5.79,"HtBj3rWxKFk"
342,"seguridad no es fácil no hay soluciones",869.97,5.13,"HtBj3rWxKFk"
343,"mágicas pero se puede mejorar la",873.18,3.84,"HtBj3rWxKFk"
344,"seguridad para todos los vecinos que",875.1,4.08,"HtBj3rWxKFk"
345,"seguramente lo están viendo de acá del",877.02,3.29,"HtBj3rWxKFk"
346,"conurbano bonaerense",879.18,3.81,"HtBj3rWxKFk"
347,"desde santa fe-rosario que están",880.31,4.99,"HtBj3rWxKFk"
348,"desahuciados con la inseguridad repito",882.99,5.55,"HtBj3rWxKFk"
349,"no pierdan la esperanza porque se puede",885.3,7.86,"HtBj3rWxKFk"
350,"qué se necesita un plan mucha firmeza y",888.54,7.89,"HtBj3rWxKFk"
351,"sobre todo decisión política decisión",893.16,5.22,"HtBj3rWxKFk"
352,"política para meter a los delincuentes",896.43,5.7,"HtBj3rWxKFk"
353,"presos acá no hay lugar para la",898.38,4.43,"HtBj3rWxKFk"
354,"improvisación",902.13,3.57,"HtBj3rWxKFk"
355,"hay que tener un plan y decisión y hacer",902.81,5.98,"HtBj3rWxKFk"
356,"cumplir la ley cuidar a los que la",905.7,5.52,"HtBj3rWxKFk"
357,"respetan y enfrentar a los que van en",908.79,5.07,"HtBj3rWxKFk"
358,"contra de la ley nosotros trabajamos",911.22,4.31,"HtBj3rWxKFk"
359,"para que los millones de argentinos",913.86,3.78,"HtBj3rWxKFk"
360,"muchos viven en la ciudad a otros no",915.53,5.32,"HtBj3rWxKFk"
361,"visitan turistas vienen a trabajar para",917.64,6.03,"HtBj3rWxKFk"
362,"que todos circulen vivan estén más",920.85,5.67,"HtBj3rWxKFk"
363,"tranquilos en la ciudad más libres más",923.67,5.1,"HtBj3rWxKFk"
364,"seguros que todos sepan que acá hay un",926.52,4.44,"HtBj3rWxKFk"
365,"gobierno que aquí hay una policía como",928.77,4.5,"HtBj3rWxKFk"
366,"parte de este gobierno que no tranza no",930.96,4.71,"HtBj3rWxKFk"
367,"negocia con los delincuentes estamos",933.27,4.86,"HtBj3rWxKFk"
368,"para cuidarlos nosotros miramos de",935.67,4.59,"HtBj3rWxKFk"
369,"frente a la inseguridad la encaramos y",938.13,4.56,"HtBj3rWxKFk"
370,"tenemos el coraje para tomar todas las",940.26,5.4,"HtBj3rWxKFk"
371,"medidas necesarias para combatirla por",942.69,4.83,"HtBj3rWxKFk"
372,"eso aprovecho a felicitar mucho a la",945.66,4.32,"HtBj3rWxKFk"
373,"policía marcelo a todo el ministerio a",947.52,5.1,"HtBj3rWxKFk"
374,"cada uno de los que trabajan y decirles",949.98,4.29,"HtBj3rWxKFk"
375,"a todos los argentinos que vamos a",952.62,4.74,"HtBj3rWxKFk"
376,"seguir para que cada día vivan seguros",954.27,5.72,"HtBj3rWxKFk"
377,"muchas gracias",957.36,2.63,"HtBj3rWxKFk"
123,"verdad que un gran laburo de todo el",330.27,3.03,"hnudqovjNro"
124,"equipo la verdad que es un día histórico",331.41,3.69,"hnudqovjNro"
125,"para la policía de la ciudad para todos",333.3,3.66,"hnudqovjNro"
126,"los argentinos para todos los que viven",335.1,3.45,"hnudqovjNro"
127,"en la ciudad los que nos visitan los que",336.96,3.84,"hnudqovjNro"
128,"vienen todos los días porque anoche",338.55,4.17,"hnudqovjNro"
129,"después de esta larga ardua",340.8,4.47,"hnudqovjNro"
130,"investigación y realmente un operativo",342.72,5.43,"hnudqovjNro"
131,"de primer nivel realmente un lujo un",345.27,4.23,"hnudqovjNro"
132,"orgullo para la ciudad de buenos aires",348.15,2.28,"hnudqovjNro"
133,"lo que hizo la división de",349.5,3.81,"hnudqovjNro"
134,"investigaciones de la comuna 4 fue un",350.43,5.58,"hnudqovjNro"
135,"allanamiento en un galpón acá yendo a",353.31,5.46,"hnudqovjNro"
136,"loma de zamora no en la ruta 4 donde se",356.01,4.44,"hnudqovjNro"
137,"encontró un camión con 100 kilos de",358.77,4.41,"hnudqovjNro"
138,"cocaína 100 kilos o sea 100 kilos",360.45,4.35,"hnudqovjNro"
139,"estaban listos para salir a la calle a",363.18,4.41,"hnudqovjNro"
140,"destrozar familias a destrozar chicos a",364.8,4.92,"hnudqovjNro"
141,"someter a adultos le arruinan la vida a",367.59,4.44,"hnudqovjNro"
142,"muchísima gente en general a los más",369.72,4.23,"hnudqovjNro"
143,"chicos que son víctimas de la violencia",372.03,4.89,"hnudqovjNro"
144,"narco hoy estos 100 kilos no están en la",373.95,6.45,"hnudqovjNro"
145,"calle no van a ir y además tenemos un",376.92,4.95,"hnudqovjNro"
146,"narco - porque está detenida la persona",380.4,3.15,"hnudqovjNro"
147,"involucrada que estaba distribuyendo",381.87,4.68,"hnudqovjNro"
148,"está está cocaína en definitiva son",383.55,4.59,"hnudqovjNro"
149,"muchísimos padres madres que van a estar",386.55,3.9,"hnudqovjNro"
150,"más tranquilos gracias a este esfuerzo a",388.14,4.05,"hnudqovjNro"
151,"ver un poco menos de droga en la calle y",390.45,5.399,"hnudqovjNro"
152,"eso enorme enorme yo por eso quiero",392.19,5.49,"hnudqovjNro"
153,"destacar agradecer muchísimo el trabajo",395.849,3.57,"hnudqovjNro"
154,"de la policía de la ciudad que es un",397.68,3.81,"hnudqovjNro"
155,"orgullo un orgullo en la lucha contra el",399.419,3.541,"hnudqovjNro"
156,"narcotráfico pero también en cuidar a",401.49,3.78,"hnudqovjNro"
157,"los vecinos todos los días en la calle y",402.96,4.53,"hnudqovjNro"
158,"además trabajando en forma coordinada y",405.27,4.049,"hnudqovjNro"
159,"agradezco también al compromiso de la",407.49,3.71,"hnudqovjNro"
160,"justicia",409.319,4.641,"hnudqovjNro"
161,"esto se investigó por esta brigada",411.2,4.92,"hnudqovjNro"
162,"durante muchos meses se juntaron pruebas",413.96,5.01,"hnudqovjNro"
163,"y siempre fueron al frente nunca dudaron",416.12,4.62,"hnudqovjNro"
164,"en ir a buscar la droga en atrapar a los",418.97,4.38,"hnudqovjNro"
165,"delincuentes es el día de hoy mar seco",420.74,4.05,"hnudqovjNro"
166,"régimen es el decomiso de droga más",423.35,3.69,"hnudqovjNro"
167,"grande en la historia de las policía de",424.79,4.08,"hnudqovjNro"
168,"la ciudad buenos aires es un orgullo",427.04,3.69,"hnudqovjNro"
169,"esto es compromiso esto es",428.87,3.9,"hnudqovjNro"
170,"profesionalismo esto tener una policía",430.73,4.23,"hnudqovjNro"
171,"preparada esto también es decisión",432.77,2.99,"hnudqovjNro"
172,"política",434.96,3.36,"hnudqovjNro"
173,"y esto también es trabajo en equipo con",435.76,4.39,"hnudqovjNro"
174,"la justicia donde quiero destacar como",438.32,3.6,"hnudqovjNro"
175,"dijo marcelo especialmente al juez ariel",440.15,4.26,"hnudqovjNro"
176,"lijo de manera rápida nos dio todos los",441.92,4.04,"hnudqovjNro"
177,"elementos fue eficiente",444.41,4.59,"hnudqovjNro"
178,"ayudó en el allanamiento en cortar con",445.96,4.63,"hnudqovjNro"
179,"la circulación de drogas así es como",449,4.74,"hnudqovjNro"
180,"tenemos que hacerlo trabajando juntos y",450.59,4.44,"hnudqovjNro"
181,"además es una muestra que nos da",453.74,3.84,"hnudqovjNro"
182,"esperanza porque muestra que se puede se",455.03,4.4,"hnudqovjNro"
183,"puede se puede enfrentar la delincuencia",457.58,4.77,"hnudqovjNro"
184,"se puede enfrentar a las mafias se puede",459.43,5.2,"hnudqovjNro"
185,"enfrentar al narco se lo puede hacer",462.35,3.35,"hnudqovjNro"
186,"retroceder",464.63,3.15,"hnudqovjNro"
187,"esta es una de las banderas más",465.7,4.33,"hnudqovjNro"
188,"representativas de nuestro espacio por",467.78,3.78,"hnudqovjNro"
189,"las cuales luchó mauricio macri como",470.03,3.12,"hnudqovjNro"
190,"jefe de gobierno luchó mucho también",471.56,2.88,"hnudqovjNro"
191,"varió genialidad en la provincia buenos",473.15,4.41,"hnudqovjNro"
192,"aires es un compromiso que asumimos",474.44,5.04,"hnudqovjNro"
193,"contundentemente con todos los",477.56,4.41,"hnudqovjNro"
194,"argentinos por eso estos resultados que",479.48,5.1,"hnudqovjNro"
195,"vemos hoy no son casualidad son fruto de",481.97,4.35,"hnudqovjNro"
196,"la decisión política de enfrentar la",484.58,5.22,"hnudqovjNro"
197,"inseguridad y de tener un plan integral",486.32,5.61,"hnudqovjNro"
198,"que empieza por tener una policía",489.8,4.44,"hnudqovjNro"
199,"capacitada comprometida con toda la",491.93,3.47,"hnudqovjNro"
200,"tecnología necesaria",494.24,4.11,"hnudqovjNro"
201,"bajar el delito es decisión política más",495.4,5.739,"hnudqovjNro"
202,"plan plan sostenido en el tiempo que los",498.35,4.05,"hnudqovjNro"
203,"que venimos haciendo en la ciudad hace",501.139,3.78,"hnudqovjNro"
204,"muchos años y vemos los resultados que",502.4,4.019,"hnudqovjNro"
205,"fue hace un mes más o menos presentamos",504.919,3.481,"hnudqovjNro"
206,"el mapa del delito donde muestra que",506.419,3.541,"hnudqovjNro"
207,"estamos en los niveles más bajos desde",508.4,3.72,"hnudqovjNro"
208,"el hito desde que hay registro de la",509.96,4.74,"hnudqovjNro"
209,"historia todo como parte de un plan",512.12,4.95,"hnudqovjNro"
210,"integral de seguridad pública demuestra",514.7,4.17,"hnudqovjNro"
211,"que ordena que planifica que fija los",517.07,3.93,"hnudqovjNro"
212,"tiempos en la lucha de cada uno de los",518.87,5.25,"hnudqovjNro"
213,"diferentes delitos esto incluye el plan",521,4.89,"hnudqovjNro"
214,"incluye la ampliación de la fuerza la",524.12,3.21,"hnudqovjNro"
215,"capacitación a la cual le ponemos",525.89,3.6,"hnudqovjNro"
216,"muchísima muchísima prioridad la",527.33,4.4,"hnudqovjNro"
217,"incorporación de tecnología de cámaras",529.49,5.01,"hnudqovjNro"
218,"invertir en infraestructura el tener a",531.73,4.66,"hnudqovjNro"
219,"los agentes en la calle caminando cerca",534.5,4.44,"hnudqovjNro"
220,"de la gente y además con un compromiso",536.39,5.28,"hnudqovjNro"
221,"enorme de estar todos los días luchando",538.94,4.09,"hnudqovjNro"
222,"por la seguridad",541.67,3.79,"hnudqovjNro"
223,"nosotros nunca vamos a ceder terreno",543.03,4.17,"hnudqovjNro"
224,"nunca vamos para atrás siempre para",545.46,3.39,"hnudqovjNro"
225,"adelante la lucha contra los narcos",547.2,3.75,"hnudqovjNro"
226,"contra los delincuentes y como",548.85,3.6,"hnudqovjNro"
227,"mencionaba jorge algunos ejemplos nos",550.95,3.42,"hnudqovjNro"
228,"ponen palos en la rueda pero no le vamos",552.45,4.71,"hnudqovjNro"
229,"a aflojar nunca en la defensa de la",554.37,4.5,"hnudqovjNro"
230,"gente de la vida de los que trabajan",557.16,4.65,"hnudqovjNro"
231,"aunque no quieran recibir a los presos",558.87,4.71,"hnudqovjNro"
232,"como es la responsabilidad de ellos en",561.81,4.02,"hnudqovjNro"
233,"las cárceles federales aunque quieran",563.58,3.99,"hnudqovjNro"
234,"boicotear como están haciendo el sistema",565.83,3.84,"hnudqovjNro"
235,"de vigilancia nos atentando contra el",567.57,4.47,"hnudqovjNro"
236,"reconocimiento facial que ha sido una",569.67,4.62,"hnudqovjNro"
237,"tecnología que nos permite nos permitió",572.04,4.07,"hnudqovjNro"
238,"meter presos a miles de delincuentes",574.29,4.89,"hnudqovjNro"
239,"aunque muchas veces están más del lado",576.11,4.51,"hnudqovjNro"
240,"de los delincuentes que las víctimas",579.18,4.98,"hnudqovjNro"
241,"nosotros no vamos a aflojar está nuestra",580.62,5.22,"hnudqovjNro"
242,"responsabilidad en nuestro compromiso",584.16,3.27,"hnudqovjNro"
243,"con los porteños y con todos los",585.84,2.72,"hnudqovjNro"
244,"argentinos",587.43,3.45,"hnudqovjNro"
245,"siempre vamos para adelante para que los",588.56,4.12,"hnudqovjNro"
246,"delincuentes estén donde tengan que",590.88,4.14,"hnudqovjNro"
247,"estar que es en un solo lugar presos",592.68,4.83,"hnudqovjNro"
248,"porque la seguridad es garantía de",595.02,4.41,"hnudqovjNro"
249,"libertad es garantía de poder vivir",597.51,4.41,"hnudqovjNro"
250,"tranquilos siempre vamos a luchar para",599.43,4.49,"hnudqovjNro"
2780,"mantendría mantendrías o no al ministro",6660.84,4.02,"fdspWm1pNYA"
2781,"actual Yo creo que esa está más que",6663.06,4.02,"fdspWm1pNYA"
2782,"respondido pero qué querías en materia",6664.86,3.779,"fdspWm1pNYA"
2783,"de defensa y seguridad en tema de",6667.08,3.559,"fdspWm1pNYA"
2784,"seguridad yo apliqué digo",6668.639,4.02,"fdspWm1pNYA"
2785,"sistemáticamente he hablado sobre este",6670.639,3.161,"fdspWm1pNYA"
2786,"tema",6672.659,6.06,"fdspWm1pNYA"
2787,"mi modelo de de seguridad es giuliani",6673.8,7.879,"fdspWm1pNYA"
2788,"giuliani no no sale de un reposo",6678.719,7.381,"fdspWm1pNYA"
2789,"giuliani en realidad Está inspirado en",6681.679,7.601,"fdspWm1pNYA"
2790,"un trabajo de Gary Becker de 1968 cuando",6686.1,6.18,"fdspWm1pNYA"
2791,"daba clases en Columbia que se llama",6689.28,5.76,"fdspWm1pNYA"
2792,"Crimen y Castigo y es lo que daba origen",6692.28,4.26,"fdspWm1pNYA"
2793,"a toda una rama de la economía que se",6695.04,3.48,"fdspWm1pNYA"
2794,"llama derecho y economía",6696.54,3.96,"fdspWm1pNYA"
2795,"y básicamente quiere decir que sabes qué",6698.52,4.74,"fdspWm1pNYA"
2796,"el que la hace la paga",6700.5,5.219,"fdspWm1pNYA"
2797,"es decir entonces la ley se cumple la",6703.26,4.8,"fdspWm1pNYA"
2798,"ley se cumple",6705.719,5.94,"fdspWm1pNYA"
2799,"me convendéis y se termina con la joda",6708.06,7.92,"fdspWm1pNYA"
2800,"de safaroniana que eran las ideas que en",6711.659,6.06,"fdspWm1pNYA"
2801,"los 60 se estaban impulsando en New York",6715.98,5.1,"fdspWm1pNYA"
2802,"terminó convirtiendo la la ciudad de New",6717.719,7.281,"fdspWm1pNYA"
2803,"York digamos un desastre O sea",6721.08,9.42,"fdspWm1pNYA"
2804,"que es esa idea de que ponen a a la",6725,7.119,"fdspWm1pNYA"
2805,"víctima en el lugar del victimario y al",6730.5,3.179,"fdspWm1pNYA"
2806,"victimario en lugar de la víctima no no",6732.119,3.301,"fdspWm1pNYA"
2807,"no no la víctima es la víctima y el",6733.679,3.801,"fdspWm1pNYA"
2808,"victimario es el victimario",6735.42,4.799,"fdspWm1pNYA"
2809,"está bien yo te entiendo pero Estados",6737.48,5.259,"fdspWm1pNYA"
2810,"Unidos cuando giuliani ASUME y se hace",6740.219,3.781,"fdspWm1pNYA"
2811,"cargo del problema que tenía en ese",6742.739,2.4,"fdspWm1pNYA"
2812,"momento el estado de New York pero",6744,3.06,"fdspWm1pNYA"
2813,"después se hizo este intensivo a toda la",6745.139,3.841,"fdspWm1pNYA"
2814,"región en instituciones fuertes",6747.06,3.84,"fdspWm1pNYA"
2815,"Argentina no las tiene entonces cómo vas",6748.98,3.06,"fdspWm1pNYA"
2816,"a hacer vos desde el poder ejecutivo",6750.9,3,"fdspWm1pNYA"
2817,"para que la justicia el poder judicial",6752.04,3.72,"fdspWm1pNYA"
2818,"cumpla con lo que tiene que hacer voy a",6753.9,4.68,"fdspWm1pNYA"
2819,"avanzar voy a avanzar en que sea",6755.76,4.5,"fdspWm1pNYA"
2820,"bien independiente en serio también",6758.58,5.059,"fdspWm1pNYA"
2821,"porque la política",6760.26,3.379,"fdspWm1pNYA"
2822,"un mecanismo que lo hizo incentivo",6766.94,5.08,"fdspWm1pNYA"
2823,"compatible",6769.86,4.02,"fdspWm1pNYA"
2824,"Ah cómo es",6772.02,4.139,"fdspWm1pNYA"
2825,"es parte de una negociación con los que",6773.88,5.58,"fdspWm1pNYA"
2826,"toman las decisiones entonces vos decís",6776.159,5.46,"fdspWm1pNYA"
2827,"un sistema de incentivo por el cual",6779.46,5.159,"fdspWm1pNYA"
