"segment_id","text","start","duration","vid"
677,"un trabajo declarado nunca se supo de",1725.779,3.681,"NLb9WkfrvUY"
678,"qué vive",1728.24,4.319,"NLb9WkfrvUY"
679,"la mentira la verdad es que nunca se",1729.46,5.38,"NLb9WkfrvUY"
680,"supo y nunca queremos no queremos seguir",1732.559,4.441,"NLb9WkfrvUY"
681,"si no queremos seguir averiguando porque",1734.84,6.439,"NLb9WkfrvUY"
682,"la verdad no sabemos",1737,7.76,"NLb9WkfrvUY"
683,"y además trabajo y además Ahora",1741.279,8.4,"NLb9WkfrvUY"
684,"son las redes sociales y fuiste",1744.76,8.1,"NLb9WkfrvUY"
685,"la primera vez",1749.679,3.181,"NLb9WkfrvUY"
686,"diputado nacional",1754.36,5.88,"NLb9WkfrvUY"
687,"nunca trabajaste",1757.539,7,"NLb9WkfrvUY"
688,"nunca ha trabajado la carpeta de de mi",1760.24,6.48,"NLb9WkfrvUY"
689,"persona",1764.539,2.181,"NLb9WkfrvUY"
690,"[Música]",1783.23,3.16,"NLb9WkfrvUY"
691,"piense que el que está del otro lado los",1798.159,3.341,"NLb9WkfrvUY"
692,"quiere escuchar a ustedes quiere",1800.48,3.02,"NLb9WkfrvUY"
693,"escuchar sus ideas",1801.5,6.5,"NLb9WkfrvUY"
694,"que se interrumpan Pero bueno",1803.5,4.5,"NLb9WkfrvUY"
695,"interrumpimos",1814.12,5.919,"NLb9WkfrvUY"
696,"pero realmente todos están de acuerdo",1816.22,6.28,"NLb9WkfrvUY"
697,"conseguir las reglas del fondo monetario",1820.039,6.14,"NLb9WkfrvUY"
698,"internacional han votado",1822.5,3.679,"NLb9WkfrvUY"
699,"al fondo",1827.74,3.059,"NLb9WkfrvUY"
700,"el que armó el acuerdo",1831.52,3.659,"NLb9WkfrvUY"
701,"[Música]",1836.87,4.95,"NLb9WkfrvUY"
702,"son responsables de la inflación y de",1839.26,4.12,"NLb9WkfrvUY"
703,"haber reconocido la deuda que nos dejó",1841.82,4.079,"NLb9WkfrvUY"
704,"macri nosotros dejaron esa deuda ustedes",1843.38,5.039,"NLb9WkfrvUY"
705,"reconocieron nosotros tenemos la",1845.899,5.301,"NLb9WkfrvUY"
706,"responsabilidad de gestionar",1848.419,5.061,"NLb9WkfrvUY"
707,"[Música]",1851.2,4.66,"NLb9WkfrvUY"
708,"otra cosa quiero decir otra cosa porque",1853.48,4.66,"NLb9WkfrvUY"
709,"villarruel no se conoce de qué trabajo",1855.86,5.28,"NLb9WkfrvUY"
710,"yo elaborado en laburos informales un",1858.14,5.159,"NLb9WkfrvUY"
711,"montón de veces muchos años de mi vida",1861.14,3.84,"NLb9WkfrvUY"
712,"después me eligieron diputado de la",1863.299,3.12,"NLb9WkfrvUY"
713,"nación con orgullo en la provincia de",1864.98,3,"NLb9WkfrvUY"
714,"Mendoza y después en la provincia de",1866.419,3.841,"NLb9WkfrvUY"
715,"Buenos Aires y nuestras listas están",1867.98,4.74,"NLb9WkfrvUY"
716,"llenas de laburantes y de trabajadores y",1870.26,4.799,"NLb9WkfrvUY"
717,"no de negacionistas Defensores de los",1872.72,5.72,"NLb9WkfrvUY"
718,"genocidas como vos Así que orgullo",1875.059,5.6,"NLb9WkfrvUY"
719,"laburantes que trabajan todos los días",1878.44,4.54,"NLb9WkfrvUY"
720,"trabajan todos los días y están en todas",1880.659,3.781,"NLb9WkfrvUY"
721,"las luchas",1882.98,5.84,"NLb9WkfrvUY"
722,"paralela de los trabajadores",1884.44,4.38,"NLb9WkfrvUY"
723,"primero creo que hay muchos que hemos",1893.539,4.681,"NLb9WkfrvUY"
724,"honrado la función pública y hemos hecho",1895.82,4.32,"NLb9WkfrvUY"
725,"la función pública un ejercicio de",1898.22,3.54,"NLb9WkfrvUY"
726,"compromiso con la sociedad y hemos",1900.14,2.82,"NLb9WkfrvUY"
727,"transformado cosas y mejorados cosas",1901.76,3.899,"NLb9WkfrvUY"
728,"como el caso que de quién te habla el",1902.96,4.8,"NLb9WkfrvUY"
729,"documento el pasaporte la sube los tres",1905.659,4.14,"NLb9WkfrvUY"
730,"de la agencia Vial y todo sin ningún",1907.76,3.899,"NLb9WkfrvUY"
731,"tipo de causa con total transparencia y",1909.799,3.961,"NLb9WkfrvUY"
732,"con ahorro para el estado Por otra parte",1911.659,4.201,"NLb9WkfrvUY"
733,"cuando se discute acá la grieta está",1913.76,5.12,"NLb9WkfrvUY"
734,"claro que la la inflación de macri fue",1915.86,6.679,"NLb9WkfrvUY"
735,"293% y la acumulada de Fernández lleva",1918.88,6.519,"NLb9WkfrvUY"
736,"481% para dar algunos ejemplos la leche",1922.539,5.321,"NLb9WkfrvUY"
737,"cuando subimos macri valía 16 se fue 40",1925.399,5.941,"NLb9WkfrvUY"
738,"la más de 400 el azúcar varía 12",1927.86,7.319,"NLb9WkfrvUY"
739,"fin del 2019 45 ahora 770",1931.34,7.26,"NLb9WkfrvUY"
740,"deuda 91 mil millones de dólares no",1935.179,5.401,"NLb9WkfrvUY"
741,"endeudo macri y este gobierno lleva 90",1938.6,3.78,"NLb9WkfrvUY"
742,"mil millones de dólares de deuda de qué",1940.58,3.36,"NLb9WkfrvUY"
743,"estamos hablando terminemos con esta",1942.38,4.08,"NLb9WkfrvUY"
744," grieta porque la grieta no nos",1943.94,3.9,"NLb9WkfrvUY"
745,"va a ayudar a resolver Ninguno de los",1946.46,3.66,"NLb9WkfrvUY"
746,"problemas que tiene la Argentina sí lo",1947.84,4.38,"NLb9WkfrvUY"
747,"que quiero decir claramente para para el",1950.12,5.58,"NLb9WkfrvUY"
748,"caso de villarroel su papá es militar a",1952.22,4.86,"NLb9WkfrvUY"
749,"Los sueldos los militares se lo pagamos",1955.7,4.32,"NLb9WkfrvUY"
750,"del Estado ha vivido toda su vida del",1957.08,5.04,"NLb9WkfrvUY"
751,"Estado villarroel porque vivió de su",1960.02,4.139,"NLb9WkfrvUY"
752,"papá que le pagábamos Los sueldos del",1962.12,5.939,"NLb9WkfrvUY"
753,"Estado después cuando te pidió su retiro",1964.159,7.081,"NLb9WkfrvUY"
754,"tenía la el retiro y ahora la mamá tiene",1968.059,5.1,"NLb9WkfrvUY"
755,"la pensión que todos se la pagamos del",1971.24,3.48,"NLb9WkfrvUY"
756,"Estado Entonces de qué habla que",1973.159,2.841,"NLb9WkfrvUY"
757,"nosotros somos",1974.72,4.819,"NLb9WkfrvUY"
758,"Perdón la carta del Estado argentino",1976,6.34,"NLb9WkfrvUY"
759,"no no desde el momento en que se hace",1979.539,5.5,"NLb9WkfrvUY"
760,"personal una situación en la cual Un",1982.34,5.059,"NLb9WkfrvUY"
761,"héroe de malvinas",1985.039,5.461,"NLb9WkfrvUY"
762,"Por cierto entérate que mi papá falleció",1987.399,5.62,"NLb9WkfrvUY"
763,"Así que por eso elige la pensión de tu",1990.5,6.559,"NLb9WkfrvUY"
764,"mamá por eso sí mínimamente informa",1993.019,4.04,"NLb9WkfrvUY"
765,"opositores compara Un héroe de malvinas",2007.799,7.62,"NLb9WkfrvUY"
766,"con un politiquero como es tu caso",2010.84,4.579,"NLb9WkfrvUY"
767,"porque la verdad que me parece de los",2016.32,4.239,"NLb9WkfrvUY"
768,"argentinos están esperando Mucho más de",2018.279,6.081,"NLb9WkfrvUY"
769,"nosotros que un debate personales",2020.559,3.801,"NLb9WkfrvUY"
770,"donde la Argentina y los argentinos",2028.12,3.899,"NLb9WkfrvUY"
771,"están sufriendo por la inflación en un",2029.62,4.2,"NLb9WkfrvUY"
772,"momento donde los argentinos están",2032.019,4.02,"NLb9WkfrvUY"
773,"sufriendo por la altísima presión",2033.82,4.32,"NLb9WkfrvUY"
774,"impositiva donde prácticamente están",2036.039,4.921,"NLb9WkfrvUY"
775,"asfixiadas las economías regionales Yo",2038.14,5.34,"NLb9WkfrvUY"
776,"vengo de Mendoza y como Mendoza todas",2040.96,4.38,"NLb9WkfrvUY"
777,"las economías regionales prácticamente",2043.48,3.539,"NLb9WkfrvUY"
778,"están viviendo La Tormenta perfecta",2045.34,3.72,"NLb9WkfrvUY"
779,"porque tienen cepo cambiario porque",2047.019,3.84,"NLb9WkfrvUY"
780,"tienen restricciones a las importaciones",2049.06,3.839,"NLb9WkfrvUY"
781,"y no pueden adquirir insumos porque",2050.859,4.081,"NLb9WkfrvUY"
782,"tienen restricciones a las exportaciones",2052.899,4.861,"NLb9WkfrvUY"
783,"porque tienen una altísima inflación",2054.94,5.1,"NLb9WkfrvUY"
784,"porque no pueden contratar cosechadores",2057.76,4.44,"NLb9WkfrvUY"
785,"porque compiten con los planes sociales",2060.04,4.44,"NLb9WkfrvUY"
786,"Esos son los problemas urgentes que",2062.2,5.6,"NLb9WkfrvUY"
787,"tenemos para resolver regionales",2064.48,3.32,"NLb9WkfrvUY"
788,"mucha gente que nos está mirando digo no",2088.26,4.899,"NLb9WkfrvUY"
789,"le interesa este toda toda esta pelea de",2090.879,4.321,"NLb9WkfrvUY"
790,"la politiquería pero sí le interesa el",2093.159,4.141,"NLb9WkfrvUY"
791,"tema de la vivienda por el tema de la",2095.2,3.2,"NLb9WkfrvUY"
792,"vivienda",2097.3,3.539,"NLb9WkfrvUY"
793,"Rosi Nosotros queremos hacer una",2098.4,3.699,"NLb9WkfrvUY"
794,"propuesta con respecto a la vivienda",2100.839,4.02,"NLb9WkfrvUY"
795,"nosotros proponemos un impuesto a la",2102.099,4.74,"NLb9WkfrvUY"
796,"vivienda ociosa porque hay más de 3",2104.859,3.661,"NLb9WkfrvUY"
797,"millones de viviendas vacías en la",2106.839,4.141,"NLb9WkfrvUY"
798,"Argentina y acá nos no se pone un",2108.52,4.2,"NLb9WkfrvUY"
799,"impuesto a la vivienda ociosa para que",2110.98,3.48,"NLb9WkfrvUY"
800,"obligar a los grandes grupos",2112.72,4.859,"NLb9WkfrvUY"
801,"inmobiliarios a poner en alquiler esos",2114.46,5.34,"NLb9WkfrvUY"
802,"inmuebles y que la gente tenga acceso al",2117.579,3.301,"NLb9WkfrvUY"
803,"alquiler porque la gente está sufriendo",2119.8,4.34,"NLb9WkfrvUY"
804,"porque no puede pagar el alquiler",2120.88,3.26,"NLb9WkfrvUY"
805,"por eso Lo importante",2124.74,3.78,"NLb9WkfrvUY"
806,"[Música]",2134.99,5.479,"NLb9WkfrvUY"
807,"paraban ustedes pactaron que iban a",2148.2,3.84,"NLb9WkfrvUY"
808,"tratar",2151,4.04,"NLb9WkfrvUY"
809,"bueno",2152.04,3,"NLb9WkfrvUY"
810,"y cerramos",2160.38,3.239,"NLb9WkfrvUY"
811,"por favor a los argentinos no les",2164.94,5.32,"NLb9WkfrvUY"
812,"interesa si mi papá era militar mis",2167.44,5.04,"NLb9WkfrvUY"
813,"ideas políticas lo único que les",2170.26,3.56,"NLb9WkfrvUY"
814,"interesa",2172.48,5.34,"NLb9WkfrvUY"
815,"es que ustedes sean responsables de todo",2173.82,5.5,"NLb9WkfrvUY"
816,"lo que han hecho que es la situación",2177.82,4.14,"NLb9WkfrvUY"
817,"crítica en la que pusieron de rodillas a",2179.32,5.22,"NLb9WkfrvUY"
818,"este país Así que te voy a agradecer que",2181.96,5.639,"NLb9WkfrvUY"
819,"te limites exclusivamente hablar de lo",2184.54,5.16,"NLb9WkfrvUY"
820,"que es política y no te metas con mi",2187.599,4.621,"NLb9WkfrvUY"
821,"familia Porque si vamos a hablar de las",2189.7,4.56,"NLb9WkfrvUY"
822,"cosas vos colocaste a tu hija también en",2192.22,4.1,"NLb9WkfrvUY"
823,"el estado",2194.26,4.02,"NLb9WkfrvUY"
824,"a mí absolutamente porque no tengo nada",2196.32,3.64,"NLb9WkfrvUY"
825,"que ver con vos no quiero saber nada con",2198.28,4.52,"NLb9WkfrvUY"
826,"vos en ningún momento",2199.96,2.84,"NLb9WkfrvUY"
827,"me parece que es fundamental el tema de",2204.42,4.54,"NLb9WkfrvUY"
828,"comprender el daño que hace la inflación",2206.98,4.139,"NLb9WkfrvUY"
829,"en Argentina y eso tiene solución como",2208.96,3.72,"NLb9WkfrvUY"
830,"lo resolvieron el resto de los países",2211.119,3.48,"NLb9WkfrvUY"
831,"del mundo para dar dos tres datos nomás",2212.68,3.96,"NLb9WkfrvUY"
832,"hoy el salario mínimo en América Latina",2214.599,5.161,"NLb9WkfrvUY"
833,"es el más bajo señores el crédito por el",2216.64,4.86,"NLb9WkfrvUY"
834,"sector privado Perdón la Argentina tiene",2219.76,3.3,"NLb9WkfrvUY"
835,"diez puntos cuando por ejemplo Perú",2221.5,5.16,"NLb9WkfrvUY"
836,"tiene 47 Paraguay 50 y terminó el",2223.06,5.34,"NLb9WkfrvUY"
837,"crédito para la vivienda en la Argentina",2226.66,4.439,"NLb9WkfrvUY"
838,"es 0.2 del producto y Uruguay tiene el 4",2228.4,5.16,"NLb9WkfrvUY"
839,"Brasil el diez Bolivia al once si no",2231.099,4.701,"NLb9WkfrvUY"
840,"resuena",2233.56,2.24,"NLb9WkfrvUY"
841,"tenemos que cerrar lo importante",2235.92,4.659,"NLb9WkfrvUY"
842,"solamente lo importante si no bajamos la",2237.88,4.44,"NLb9WkfrvUY"
843,"inflación vamos a seguir teniendo seis",2240.579,3.78,"NLb9WkfrvUY"
844,"de cada diez chicos pobres y como",2242.32,5.1,"NLb9WkfrvUY"
845,"informó la cepal hoy 4 millones de",2244.359,5.341,"NLb9WkfrvUY"
846,"chicos un millón Perdón se está",2247.42,4.439,"NLb9WkfrvUY"
847,"salteando una comida estamos hipotecando",2249.7,4.139,"NLb9WkfrvUY"
848,"el futuro con esta inflación bien",2251.859,4.581,"NLb9WkfrvUY"
849,"gracias gracias",2253.839,2.601,"NLb9WkfrvUY"
850,"terminó el primer bloque pueden los",2261.78,5.86,"NLb9WkfrvUY"
851,"asesores durante un minuto está el QR",2264.82,6.18,"NLb9WkfrvUY"
852,"Marcelo Sí más de 150.000 personas ya de",2267.64,6.3,"NLb9WkfrvUY"
853,"que comenzó el programa Así que pueden",2271,4.46,"NLb9WkfrvUY"
854,"pasar es un minuto",2273.94,3.63,"NLb9WkfrvUY"
855,"está complicado",2275.46,4.139,"NLb9WkfrvUY"
856,"[Música]",2277.57,6.269,"NLb9WkfrvUY"
857,"que discutan que se interrumpen Bueno le",2279.599,5.98,"NLb9WkfrvUY"
858,"quiero decir mientras ahí los asesores",2283.839,3.141,"NLb9WkfrvUY"
859,"trabajan con cada uno de los candidatos",2285.579,5.28,"NLb9WkfrvUY"
860,"que hay varios invitados especiales está",2286.98,6.58,"NLb9WkfrvUY"
861,"el doctor Alberto dalla presidente de la",2290.859,5.941,"NLb9WkfrvUY"
862,"cámara nacional electoral bueno la",2293.56,4.68,"NLb9WkfrvUY"
863,"cámara nacional electoral que está",2296.8,4.5,"NLb9WkfrvUY"
864,"organizando el debate presidencial que",2298.24,6.119,"NLb9WkfrvUY"
865,"es el primero y el ocho de octubre y los",2301.3,5.819,"NLb9WkfrvUY"
866,"miembros también del comité presidencial",2304.359,4.641,"NLb9WkfrvUY"
867,"y ex",2307.119,6.681,"NLb9WkfrvUY"
868,"de la de la junta que de la",2309,7.119,"NLb9WkfrvUY"
869,"militares judicial el Doctor Ricardo",2313.8,5.38,"NLb9WkfrvUY"
870,"gilavedra y el doctor León aslandian y",2316.119,5.401,"NLb9WkfrvUY"
871,"también está el rector de la Universidad",2319.18,5.58,"NLb9WkfrvUY"
872,"de Buenos Aires el Doctor Ricardo gelpi",2321.52,6,"NLb9WkfrvUY"
873,"está el presidente de adepa Martín de",2324.76,5.46,"NLb9WkfrvUY"
874,"chevere chéveres así que",2327.52,4.86,"NLb9WkfrvUY"
875,"echever así que bueno le agradecemos a",2330.22,4.56,"NLb9WkfrvUY"
876,"ellos y hay un montón de gente de",2332.38,4.16,"NLb9WkfrvUY"
877,"invitados por ejemplo",2334.78,4.559,"NLb9WkfrvUY"
878,"Luis petri Bueno le estaba acompañando",2336.54,6.46,"NLb9WkfrvUY"
879,"Damián Arabia Griselda petri Hernán",2339.339,5.721,"NLb9WkfrvUY"
880,"lombardi Laura Alonso",2343,5.64,"NLb9WkfrvUY"
881,"martíneza Maximiliano abad y después",2345.06,5.559,"NLb9WkfrvUY"
882,"vamos a seguir nombrando los que están",2348.64,3.719,"NLb9WkfrvUY"
883,"por cada uno de los candidatos Pero",2350.619,3.72,"NLb9WkfrvUY"
884,"bueno ya se cumplió minutos ya se retira",2352.359,5.101,"NLb9WkfrvUY"
885,"Marcelo los asesores de una primera",2354.339,5.101,"NLb9WkfrvUY"
886,"parte del debate caliente como se",2357.46,3.96,"NLb9WkfrvUY"
887,"esperaba bien muy bien Está bien está",2359.44,4.04,"NLb9WkfrvUY"
888,"bien que todos debatan ahí están",2361.42,5.419,"NLb9WkfrvUY"
889,"Miriam brechman",2363.48,3.359,"NLb9WkfrvUY"
890,"Está bueno que discutamos pero si nos",2368.2,4.32,"NLb9WkfrvUY"
891,"organizamos pueden hablar todos con",2370.48,3.599,"NLb9WkfrvUY"
892,"tranquilidad bien muy bien Vamos a",2372.52,4.319,"NLb9WkfrvUY"
893,"entrar vamos a entrar este La Tribuna",2374.079,4.141,"NLb9WkfrvUY"
894,"también está tiene una gana de",2376.839,2.601,"NLb9WkfrvUY"
895,"participar",2378.22,4.32,"NLb9WkfrvUY"
896,"bueno está el programa especial de a dos",2379.44,5.56,"NLb9WkfrvUY"
897,"voces primer debate nacional se hace",2382.54,4.86,"NLb9WkfrvUY"
898,"aquí en todo noticias Vamos a continuar",2385,5.64,"NLb9WkfrvUY"
899,"entramos en el segundo bloque el de",2387.4,5.88,"NLb9WkfrvUY"
900,"bloque de rol del Estado conflictividad",2390.64,6.06,"NLb9WkfrvUY"
901,"social no cada uno es el mismo mecanismo",2393.28,5.46,"NLb9WkfrvUY"
902,"que el anterior blog exactamente se",2396.7,4.139,"NLb9WkfrvUY"
903,"sorteó entonces Agustín Rossi es un",2398.74,3.9,"NLb9WkfrvUY"
904,"minuto",2400.839,4.861,"NLb9WkfrvUY"
905,"Bueno quiero hablarle en este bloque a",2402.64,5.459,"NLb9WkfrvUY"
906,"las mujeres las mujeres van a ser las",2405.7,4.26,"NLb9WkfrvUY"
907,"principales perjudicadas de las",2408.099,3.48,"NLb9WkfrvUY"
908,"políticas de achicamiento y de ajuste",2409.96,3,"NLb9WkfrvUY"
909,"que plantean los partidos de la derecha",2411.579,4.5,"NLb9WkfrvUY"
910,"y de la ultraderecha nosotros por el",2412.96,4.98,"NLb9WkfrvUY"
911,"contrario creemos que hay que seguir",2416.079,4.141,"NLb9WkfrvUY"
912,"fortaleciendo todas aquellas políticas",2417.94,4.62,"NLb9WkfrvUY"
913,"que acortan la brecha de género que",2420.22,4.8,"NLb9WkfrvUY"
914,"acortan la desigualdad que existe entre",2422.56,5.039,"NLb9WkfrvUY"
915,"hombres y mujeres en la Argentina por",2425.02,4.86,"NLb9WkfrvUY"
916,"ejemplo seguir fortaleciendo las",2427.599,3.601,"NLb9WkfrvUY"
917,"políticas de moratorias previsionales",2429.88,4.5,"NLb9WkfrvUY"
918,"tres de cada cuatro argentinos que se",2431.2,5.52,"NLb9WkfrvUY"
919,"jubilan son mujeres seguir fortaleciendo",2434.38,5.459,"NLb9WkfrvUY"
920,"la compensación de aportes por tareas de",2436.72,6.32,"NLb9WkfrvUY"
921,"por tareas de cuidado fomentar y",2439.839,5.881,"NLb9WkfrvUY"
922,"fortalecer las paritarias de aquellos",2443.04,4.72,"NLb9WkfrvUY"
923,"sectores fuertemente feminizados",2445.72,4.32,"NLb9WkfrvUY"
924,"docentes trabajadoras de casas",2447.76,4.56,"NLb9WkfrvUY"
925,"particulares trabajadoras de casas",2450.04,5.22,"NLb9WkfrvUY"
926,"particulares y sanidad las políticas de",2452.32,4.44,"NLb9WkfrvUY"
927,"licencia que se están debatiendo hoy en",2455.26,3.72,"NLb9WkfrvUY"
928,"el congreso aumento de licencia por",2456.76,4.14,"NLb9WkfrvUY"
929,"paternidad aumento por licencia de",2458.98,4.26,"NLb9WkfrvUY"
930,"maternidad por la maternidad para las",2460.9,4.439,"NLb9WkfrvUY"
931,"tareas de cuidado y para tener más",2463.24,4.44,"NLb9WkfrvUY"
932,"acompañamiento en las tareas de Cuidado",2465.339,4.221,"NLb9WkfrvUY"
933,"Y por último una sola cosita más",2467.68,4.74,"NLb9WkfrvUY"
934,"construimos cien centros de infancia a",2469.56,4.36,"NLb9WkfrvUY"
935,"lo largo y ancho de toda la Argentina y",2472.42,3.06,"NLb9WkfrvUY"
936,"estamos construyendo trescientos centros",2473.92,3.84,"NLb9WkfrvUY"
937,"de infancia más para permitir el trabajo",2475.48,3.96,"NLb9WkfrvUY"
938,"y el desarrollo de la mujer en la",2477.76,4.2,"NLb9WkfrvUY"
939,"Argentina de acuerdo al sorteo Nicolás",2479.44,5.659,"NLb9WkfrvUY"
940,"del caño su minuto en el debate nacional",2481.96,6.06,"NLb9WkfrvUY"
941,"unos te dicen que con el Dios mercado se",2485.099,4.841,"NLb9WkfrvUY"
942,"arregla todo y hasta piden la libre",2488.02,4.559,"NLb9WkfrvUY"
943,"venta de órganos este plan se aplicó en",2489.94,4.86,"NLb9WkfrvUY"
944,"los 90 concabalo y terminó en la",2492.579,5.221,"NLb9WkfrvUY"
945,"catástrofe del 2001 otros de chamuyan",2494.8,5.94,"NLb9WkfrvUY"
946,"con el estado presente mientras ajustan",2497.8,5.34,"NLb9WkfrvUY"
947,"a los trabajadores que muchos están sin",2500.74,4.68,"NLb9WkfrvUY"
948,"derechos y ajustan todo como les pide el",2503.14,5.58,"NLb9WkfrvUY"
949,"fondo con más Mercado o más estado estos",2505.42,6.12,"NLb9WkfrvUY"
950,"candidatos defienden que el poder lo",2508.72,5.28,"NLb9WkfrvUY"
951,"tengan los grandes empresarios ese poder",2511.54,4.92,"NLb9WkfrvUY"
952,"económico que tiene más de 400.000",2514,4.02,"NLb9WkfrvUY"
953,"millones de dólares en los paraísos",2516.46,3.72,"NLb9WkfrvUY"
954,"fiscales mientras acá nos faltan",2518.02,4.68,"NLb9WkfrvUY"
955,"viviendas hospitales",2520.18,6.54,"NLb9WkfrvUY"
956,"de todo nosotros somos socialistas y",2522.7,6.78,"NLb9WkfrvUY"
957,"estamos convencidos de que el poder lo",2526.72,4.859,"NLb9WkfrvUY"
958,"tienen que tener las trabajadoras y los",2529.48,4.98,"NLb9WkfrvUY"
959,"trabajadores la única clase que hace",2531.579,4.861,"NLb9WkfrvUY"
960,"funcionar al funcionar al país y que",2534.46,3.96,"NLb9WkfrvUY"
961,"tiene la capacidad para gobernar y",2536.44,5.04,"NLb9WkfrvUY"
962,"reorganizarlo desde abajo esa clase es",2538.42,5.699,"NLb9WkfrvUY"
963,"la que tiene que gobernar si nos unimos",2541.48,5.16,"NLb9WkfrvUY"
964,"si unimos a la clase trabajadora podemos",2544.119,4.861,"NLb9WkfrvUY"
965,"cambiar la historia Victoria villarroel",2546.64,4.8,"NLb9WkfrvUY"
966,"su tiempo el que diga que va a sacar los",2548.98,6.24,"NLb9WkfrvUY"
967,"planes sociales con un 50% de pobres",2551.44,7.8,"NLb9WkfrvUY"
968,"miente y cuando ellos te dicen que no",2555.22,5.58,"NLb9WkfrvUY"
969,"van a aumentar los planes sociales",2559.24,5.22,"NLb9WkfrvUY"
970,"también mienten los planes sociales en",2560.8,5.76,"NLb9WkfrvUY"
971,"la libertad avanza los vamos a sacar",2564.46,5.46,"NLb9WkfrvUY"
972,"pero de forma ordenada para que esas",2566.56,5.46,"NLb9WkfrvUY"
973,"personas se puedan incorporar al trabajo",2569.92,5.699,"NLb9WkfrvUY"
974,"formal y eso se logra con reformas de",2572.02,6.839,"NLb9WkfrvUY"
975,"fondo no con parches Y por supuesto con",2575.619,4.921,"NLb9WkfrvUY"
976,"coraje y no siendo políticamente",2578.859,6.181,"NLb9WkfrvUY"
977,"correctos el debe ser solo un medio no",2580.54,7.74,"NLb9WkfrvUY"
978,"Un fin el plan se tiene que transformar",2585.04,7.14,"NLb9WkfrvUY"
979,"en trabajo y tiene que dejar de ser la",2588.28,7.26,"NLb9WkfrvUY"
980,"Chicana del poder en la cual tienen un",2592.18,5.939,"NLb9WkfrvUY"
981,"ejército de personas desocupadas o",2595.54,5.039,"NLb9WkfrvUY"
982,"trabajadores informales que están",2598.119,6.48,"NLb9WkfrvUY"
983,"hipotecando Su futuro por un plan y en",2600.579,5.881,"NLb9WkfrvUY"
984,"esta sintonía también va la",2604.599,4.801,"NLb9WkfrvUY"
985,"conflictividad social en un país donde",2606.46,5.94,"NLb9WkfrvUY"
986,"el actual Gobierno no tiene ningún",2609.4,5.219,"NLb9WkfrvUY"
987,"problema en decir que va a haber sangre",2612.4,5.3,"NLb9WkfrvUY"
988,"en las calles bien gracias Victoria",2614.619,5.7,"NLb9WkfrvUY"
989,"Ahora toca afluencia holandazo antes le",2617.7,4.6,"NLb9WkfrvUY"
990,"quiero decir que después va a haber un",2620.319,5.161,"NLb9WkfrvUY"
991,"bloque de preguntas cara a cara Eh Así",2622.3,5.039,"NLb9WkfrvUY"
992,"que cada candidato va a elegir a otro",2625.48,4.139,"NLb9WkfrvUY"
993,"para preguntarle Y representar y no",2627.339,3.901,"NLb9WkfrvUY"
994,"sabemos A quién exacta ellos lo van a",2629.619,3.841,"NLb9WkfrvUY"
995,"elegir van a pasar aquí al medio y va a",2631.24,4.8,"NLb9WkfrvUY"
996,"ser una cuestión sorpresa así que bueno",2633.46,5.1,"NLb9WkfrvUY"
997,"ahora sí su minuto Florencio randazzo el",2636.04,4.559,"NLb9WkfrvUY"
998,"estado interviene para brindar los",2638.56,4.019,"NLb9WkfrvUY"
999,"servicios esencial de Educación salud",2640.599,4.321,"NLb9WkfrvUY"
1000,"y seguridad lleva adelante la",2642.579,3.78,"NLb9WkfrvUY"
1001,"recaudación dispuesto y la política",2644.92,4.26,"NLb9WkfrvUY"
1002,"distributiva y acompaña la Macro para",2646.359,5.101,"NLb9WkfrvUY"
1003,"qué Para darle estabilidad productividad",2649.18,5.639,"NLb9WkfrvUY"
1004,"y competitividad el estado argentino es",2651.46,5.119,"NLb9WkfrvUY"
1005,"el más ineficiente de América Latina",2654.819,4.8,"NLb9WkfrvUY"
1006,"hubo comentar el 25% los impuestos para",2656.579,5.561,"NLb9WkfrvUY"
1007,"resolver es ineficiencia de un lado",2659.619,4.021,"NLb9WkfrvUY"
1008,"escuchamos aquello que creen que el",2662.14,3.12,"NLb9WkfrvUY"
1009,"estado se mide por la cantidad de",2663.64,4.199,"NLb9WkfrvUY"
1010,"empleados por el monto de lo que gasta y",2665.26,4.8,"NLb9WkfrvUY"
1011,"por la cantidad de regulaciones y por el",2667.839,3.301,"NLb9WkfrvUY"
1012,"otro lado los que creen que el estado",2670.06,2.7,"NLb9WkfrvUY"
1013,"debe estar ausente si el estado está",2671.14,3.9,"NLb9WkfrvUY"
1014,"ausente se profundizan las desigualdades",2672.76,4.14,"NLb9WkfrvUY"
1015,"en un país como la Argentina nosotros",2675.04,4.26,"NLb9WkfrvUY"
1016,"qué creemos con el gobernador chareti",2676.9,4.98,"NLb9WkfrvUY"
1017,"tanto mercado como sea posible y tanto",2679.3,5.279,"NLb9WkfrvUY"
1018,"estado como sea necesario por eso",2681.88,5.4,"NLb9WkfrvUY"
1019,"podemos hacer un estado eficaz que de",2684.579,4.561,"NLb9WkfrvUY"
1020,"respuestas a las demandas que tiene la",2687.28,4.2,"NLb9WkfrvUY"
1021,"sociedad con sensibilidad sentido común",2689.14,5.34,"NLb9WkfrvUY"
1022,"y pragmatismo ese es el estado que",2691.48,5.04,"NLb9WkfrvUY"
1023,"nosotros queremos un estado que mejore",2694.48,3.48,"NLb9WkfrvUY"
1024,"la calidad de los servicios que les",2696.52,3,"NLb9WkfrvUY"
