"segment_id","text","start","duration","vid"
1014,"modelo que saque Argentina de la",2442.06,3.059,"fdspWm1pNYA"
1015,"situación en la que está hace 10 años",2444.04,2.9,"fdspWm1pNYA"
1016,"que no se empobrecemos consecutivamente",2445.119,6.061,"fdspWm1pNYA"
1017,"sí Bueno de hecho de hecho justamente el",2446.94,5.679,"fdspWm1pNYA"
1018,"programa de reformas que nosotros",2451.18,3.96,"fdspWm1pNYA"
1019,"proponemos es un programa para volver a",2452.619,3.781,"fdspWm1pNYA"
1020,"crecer",2455.14,3.719,"fdspWm1pNYA"
1021,"dicho sepa hacer un libro de los 80s de",2456.4,4.08,"fdspWm1pNYA"
1022,"caballos se llamaba volver a crecer fue",2458.859,5,"fdspWm1pNYA"
1023,"el primer libro que leí de caballo",2460.48,6.48,"fdspWm1pNYA"
1024,"y ahí nosotros las reformas de primera",2463.859,5.5,"fdspWm1pNYA"
1025,"generación lo que planteamos es una",2466.96,4.26,"fdspWm1pNYA"
1026,"reforma del Estado para bajar el gasto",2469.359,4.441,"fdspWm1pNYA"
1027,"público para bajar los impuestos para",2471.22,5.28,"fdspWm1pNYA"
1028,"eliminar regulaciones proponemos",2473.8,4.5,"fdspWm1pNYA"
1029,"flexibilizar el mercado laboral hacia",2476.5,3.96,"fdspWm1pNYA"
1030,"adelante y crear un modelo pero basado",2478.3,5.16,"fdspWm1pNYA"
1031,"en el seguro de desempleo proponemos la",2480.46,4.5,"fdspWm1pNYA"
1032,"apertura de la economía y la reforma",2483.46,3.96,"fdspWm1pNYA"
1033,"monetaria que antes Te mencioné eso lo",2484.96,4.379,"fdspWm1pNYA"
1034,"que va a hacer es generarte un Boom",2487.42,3.24,"fdspWm1pNYA"
1035,"sobre la economía que por lo menos",2489.339,3.661,"fdspWm1pNYA"
1036,"durante 15 años Argentina va a crecer",2490.66,5.34,"fdspWm1pNYA"
1037,"muy fuertemente sin interrupción sin que",2493,4.82,"fdspWm1pNYA"
1038,"porque Bueno eso es bueno",2496,4.2,"fdspWm1pNYA"
1039,"lo que pasa de la vida real tiene shock",2497.82,5.259,"fdspWm1pNYA"
1040,"Claro Lo que pasa que no no no pero a",2500.2,4.919,"fdspWm1pNYA"
1041,"ver cuando vos tenés un shock esto Esto",2503.079,4.681,"fdspWm1pNYA"
1042,"es importante tener tenerlo claro",2505.119,6.48,"fdspWm1pNYA"
1043,"porque los shocks son ruido son digo",2507.76,5.7,"fdspWm1pNYA"
1044,"como si vos querés un error sobre el",2511.599,4.201,"fdspWm1pNYA"
1045,"modelo O sea si el modelo está bien",2513.46,6.24,"fdspWm1pNYA"
1046,"hecho o sea lo puedes prevenir No no es",2515.8,6.9,"fdspWm1pNYA"
1047,"que lo puedas prever pero en realidad se",2519.7,4.56,"fdspWm1pNYA"
1048,"van a convertir en Ruido Blanco o sea",2522.7,4.62,"fdspWm1pNYA"
1049,"eso shocks son esos desvíos van a estar",2524.26,5.28,"fdspWm1pNYA"
1050,"normalmente distribuidos o sea un día te",2527.32,5.039,"fdspWm1pNYA"
1051,"puede o sea un día te pueden subir los",2529.54,4.079,"fdspWm1pNYA"
1052,"términos intercambios todavía te pueden",2532.359,3.361,"fdspWm1pNYA"
1053,"bajar cuando te sube lo intercambio te",2533.619,4.021,"fdspWm1pNYA"
1054,"va a ir un poco mejor cuando te bajan o",2535.72,3.84,"fdspWm1pNYA"
1055,"te va a ir un poco peor o te va a ir un",2537.64,4.56,"fdspWm1pNYA"
1056,"poco menos bien pero en el sendero largo",2539.56,4.98,"fdspWm1pNYA"
1057,"esos efectos se neutralizan por decirlo",2542.2,5.18,"fdspWm1pNYA"
1058,"de alguna manera entonces por eso ahora",2544.54,4.74,"fdspWm1pNYA"
1059,"Estas son las reformas primera",2547.38,3.4,"fdspWm1pNYA"
1060,"generación no que yo acabo de describir",2549.28,3.6,"fdspWm1pNYA"
1061,"porque también hay una hay una llanta",2550.78,4.38,"fdspWm1pNYA"
1062,"dice ay dice que tiene tres familias",2552.88,4.38,"fdspWm1pNYA"
1063,"reforma y después no dice más nada",2555.16,4.439,"fdspWm1pNYA"
1064,"Por qué no se dedica a escuchar en lugar",2557.26,4.92,"fdspWm1pNYA"
1065,"de digo criticar siempre digo la",2559.599,6.381,"fdspWm1pNYA"
1066,"ensayista una chanta bien",2562.18,7.14,"fdspWm1pNYA"
1067,"una tremenda socialista que que es del",2565.98,6.18,"fdspWm1pNYA"
1068,"club de los que me tiran",2569.32,2.84,"fdspWm1pNYA"
1069,"estiércol digamos sin fundamento y que",2572.46,5.2,"fdspWm1pNYA"
1070,"no pueda Adrián resistir una charla",2575.92,5.54,"fdspWm1pNYA"
1071,"seria en la vida real bueno",2577.66,6.6,"fdspWm1pNYA"
1072,"acabo de dar Esta es la primera",2581.46,3.82,"fdspWm1pNYA"
1073,"generación Esta es la primera generación",2584.26,3.059,"fdspWm1pNYA"
1074,"dije la reforma del Estado la baja del",2585.28,3.839,"fdspWm1pNYA"
1075,"gasto público lo que tiene que ver con",2587.319,2.821,"fdspWm1pNYA"
1076,"la baja de impuestos lo que tiene que",2589.119,2.941,"fdspWm1pNYA"
1077,"ver con toda la agenda de regulación lo",2590.14,3.54,"fdspWm1pNYA"
1078,"que tiene que ver con Modificar el",2592.06,3.84,"fdspWm1pNYA"
1079,"sistema laboral a un sistema de seguro",2593.68,4.919,"fdspWm1pNYA"
1080,"desempleo digamos que igual cuando eso",2595.9,4.199,"fdspWm1pNYA"
1081,"ocurra después vas a ver que también lo",2598.599,3.181,"fdspWm1pNYA"
1082,"van a lo van a tratar lo van a llevar",2600.099,3.621,"fdspWm1pNYA"
1083,"para atrás pero no importa Por qué",2601.78,4.44,"fdspWm1pNYA"
1084,"Porque hay negocios para hacer con eso",2603.72,5.74,"fdspWm1pNYA"
1085,"con el seguro de desempleo claro y",2606.22,4.8,"fdspWm1pNYA"
1086,"porque vos estás creando un nuevo",2609.46,3.72,"fdspWm1pNYA"
1087,"mercado de seguros primero que tenés",2611.02,3.48,"fdspWm1pNYA"
1088,"seis millones de personas en el mercado",2613.18,3.36,"fdspWm1pNYA"
1089,"formal y ya tenés ocho afuera",2614.5,3.72,"fdspWm1pNYA"
1090,"por lo tanto lo que tienes afuera más",2616.54,3.059,"fdspWm1pNYA"
1091,"grande que lo que tenés adentro por",2618.22,2.76,"fdspWm1pNYA"
1092,"decirlo de alguna manera o sea más",2619.599,3.121,"fdspWm1pNYA"
1093,"grande los outsiders que los insiders",2620.98,3.42,"fdspWm1pNYA"
1094,"Mira qué lindo si pasa eso en la",2622.72,3.08,"fdspWm1pNYA"
1095,"elección",2624.4,3.98,"fdspWm1pNYA"
1096,"Pero no importa",2625.8,5.1,"fdspWm1pNYA"
1097,"es eso es otro tema",2628.38,6.1,"fdspWm1pNYA"
1098,"es una mezcla no válida pero digo",2630.9,5.86,"fdspWm1pNYA"
1099,"resultaba divertida en los términos la",2634.48,4.379,"fdspWm1pNYA"
1100,"analogías el claro hacer una analogía",2636.76,5.819,"fdspWm1pNYA"
1101,"por el uso de los términos entonces vos",2638.859,6.661,"fdspWm1pNYA"
1102,"Fijate que la realidad digamos vos las",2642.579,4.461,"fdspWm1pNYA"
1103,"personas que tenés empleada no es que",2645.52,4.92,"fdspWm1pNYA"
1104,"hay un deporte que es echar empleados",2647.04,6.16,"fdspWm1pNYA"
1105,"entonces también podés hacer con esas",2650.44,4.44,"fdspWm1pNYA"
1106,"mismas compañías de seguro podés también",2653.2,5.04,"fdspWm1pNYA"
1107,"asegurar sobre lo que existe y Entonces",2654.88,6.36,"fdspWm1pNYA"
1108,"pasas todo el sistema a flexible Pero",2658.24,5.76,"fdspWm1pNYA"
1109,"bueno nada o sea y en jubilaciones",2661.24,6.96,"fdspWm1pNYA"
1110,"modelo afjp entonces a ver vamos esto es",2664,6.359,"fdspWm1pNYA"
1111,"las reforma de primera generación no la",2668.2,3.18,"fdspWm1pNYA"
1112,"apertura de la economía y todo lo que",2670.359,4.641,"fdspWm1pNYA"
1113,"mencioné de la de la cuestión monetaria",2671.38,8.88,"fdspWm1pNYA"
1114,"la Reforma en el sí no hablé de de mi",2675,7,"fdspWm1pNYA"
1115,"libro que sale en abril que se llama el",2680.26,4.339,"fdspWm1pNYA"
1116,"fin de la inflación",2682,2.599,"fdspWm1pNYA"
1117,"Entonces vamos a este punto la reforma",2686.88,5.32,"fdspWm1pNYA"
1118,"de segunda generación tienen",2690.04,4.5,"fdspWm1pNYA"
1119,"vos podés avanzar en reducir la cantidad",2692.2,4.68,"fdspWm1pNYA"
1120,"de empleados públicos yendo a hacer una",2694.54,4.68,"fdspWm1pNYA"
1121,"reforma la que tiene que ver con el plan",2696.88,3.84,"fdspWm1pNYA"
1122,"De retiros voluntarios pero a diferencia",2699.22,3.3,"fdspWm1pNYA"
1123,"que los 90 como vos tenías el mercado",2700.72,4.02,"fdspWm1pNYA"
1124,"laboral no flexible y ahora lo vas a",2702.52,4.02,"fdspWm1pNYA"
1125,"tener flexible y te estás expandiendo",2704.74,3.54,"fdspWm1pNYA"
1126,"Entonces es mucho más fácil de absorber",2706.54,4.62,"fdspWm1pNYA"
1127,"primer punto Por qué el flexible de los",2708.28,5.64,"fdspWm1pNYA"
1128,"90 recordarle a la gente porque es más o",2711.16,5.34,"fdspWm1pNYA"
1129,"sea terminó habiendo un despiole de",2713.92,4.8,"fdspWm1pNYA"
1130,"novela con la flexibilización cuando en",2716.5,4.079,"fdspWm1pNYA"
1131,"el gobierno de la rúa que fue digamos el",2718.72,4.859,"fdspWm1pNYA"
1132,"tema de la vanelco y donde mira que",2720.579,5.841,"fdspWm1pNYA"
1133,"interesante el que",2723.579,6.661,"fdspWm1pNYA"
1134,"el que denunció a todos los chorros",2726.42,6.04,"fdspWm1pNYA"
1135,"es el que terminó preso y todos los",2730.24,4.02,"fdspWm1pNYA"
1136,"chorros libres",2732.46,3.899,"fdspWm1pNYA"
1137,"cosas que pasan en la Argentina claro",2734.26,6.48,"fdspWm1pNYA"
1138,"entonces punto uno Entonces digamos vos",2736.359,6,"fdspWm1pNYA"
1139,"vas a ser un programa retiro voluntario",2740.74,3.18,"fdspWm1pNYA"
1140,"Pero ahora con una economía en expansión",2742.359,3.96,"fdspWm1pNYA"
1141,"no solo en expansión sino que además con",2743.92,4.62,"fdspWm1pNYA"
1142,"un mercado laboral flexible con lo cual",2746.319,4.981,"fdspWm1pNYA"
1143,"eso va a facilitar la absorción porque",2748.54,5.16,"fdspWm1pNYA"
1144,"se van al mercado formal no solo que van",2751.3,4.559,"fdspWm1pNYA"
1145,"a ser más productivos no solo que van a",2753.7,4.44,"fdspWm1pNYA"
1146,"permitirte bajar más los impuestos y lo",2755.859,4.021,"fdspWm1pNYA"
1147,"cual vas a tener una ronda adicional de",2758.14,6.06,"fdspWm1pNYA"
1148,"crecimiento sino que además se van a",2759.88,6.36,"fdspWm1pNYA"
1149,"tener un empleo y teniendo la",2764.2,4.98,"fdspWm1pNYA"
1150,"indemnización en la mano claro no es un",2766.24,5.579,"fdspWm1pNYA"
1151,"gol son dos a la vez el otro tema que",2769.18,4.86,"fdspWm1pNYA"
1152,"nosotros proponemos era ahí me falta una",2771.819,4.921,"fdspWm1pNYA"
1153,"pata el empleo público que es enorme",2774.04,4.26,"fdspWm1pNYA"
1154,"estoy hablando el empleo público Exacto",2776.74,3.24,"fdspWm1pNYA"
1155,"el otro tema es el tema de la",2778.3,4.08,"fdspWm1pNYA"
1156,"jubilaciones Cuando vos miras lo que",2779.98,4.08,"fdspWm1pNYA"
1157,"tiene que ver con la jubilaciones la",2782.38,3.9,"fdspWm1pNYA"
1158,"clave es",2784.06,6.24,"fdspWm1pNYA"
1159,"la relación entre los que aportan y los",2786.28,5.539,"fdspWm1pNYA"
1160,"pasivos Por decirlo de alguna manera",2790.3,3.26,"fdspWm1pNYA"
1161,"Entonces",2791.819,4.421,"fdspWm1pNYA"
1162,"como vos estás siendo un mercado laboral",2793.56,4.48,"fdspWm1pNYA"
1163,"flexible una de las cosas que va a pasar",2796.24,4.079,"fdspWm1pNYA"
1164,"es que vas a tener más gente laburando",2798.04,5.1,"fdspWm1pNYA"
1165,"además",2800.319,4.881,"fdspWm1pNYA"
1166,"eso es apea constante",2803.14,5.1,"fdspWm1pNYA"
1167,"Cuando vos vayas a estas características",2805.2,4.3,"fdspWm1pNYA"
1168,"una de las cosas que te va a pasar",2808.24,2.94,"fdspWm1pNYA"
1169,"porque digo o sea pasa en todos los",2809.5,5.22,"fdspWm1pNYA"
1170,"países del Mundo la pea es más alta por",2811.18,5.639,"fdspWm1pNYA"
1171,"lo tanto vos vas a tener más gente",2814.72,4.139,"fdspWm1pNYA"
1172,"trabajando porque estás creciendo más",2816.819,3.841,"fdspWm1pNYA"
1173,"gente trabajando porque te aumenta la",2818.859,4.321,"fdspWm1pNYA"
1174,"pea además como estás creciendo vas a",2820.66,3.84,"fdspWm1pNYA"
1175,"tener más productividad de los salarios",2823.18,3.3,"fdspWm1pNYA"
1176,"son más altos",2824.5,5.4,"fdspWm1pNYA"
1177,"Entonces en ese contexto vos vas a tener",2826.48,5.48,"fdspWm1pNYA"
1178,"que tus números fiscales van a mejorar",2829.9,4.26,"fdspWm1pNYA"
1179,"sustancialmente hoy el déficit que tiene",2831.96,4,"fdspWm1pNYA"
1180,"sistema previsional son de tres puntos",2834.16,4.74,"fdspWm1pNYA"
1181,"del pbi creciendo Entonces eso es lo que",2835.96,5.52,"fdspWm1pNYA"
1182,"te va a permitir es hacer la reforma del",2838.9,5.28,"fdspWm1pNYA"
1183,"sistema previsional sin afectar los",2841.48,6.599,"fdspWm1pNYA"
1184,"derechos de los insiders Okay Ellos",2844.18,5.76,"fdspWm1pNYA"
1185,"están jubilados y pensionados Exacto yo",2848.079,4.861,"fdspWm1pNYA"
1186,"no es un tema menor no y una vez que vos",2849.94,5.52,"fdspWm1pNYA"
1187,"estás ahí dale la opción a la gente que",2852.94,4.44,"fdspWm1pNYA"
1188,"quiere elegir porque yo les recuerdo",2855.46,5.46,"fdspWm1pNYA"
1189,"cuando fue que vudú O sea que Néstor",2857.38,5.699,"fdspWm1pNYA"
1190,"kirchner se quiso apropiar de las afjp",2860.92,8.22,"fdspWm1pNYA"
1191,"fue a una lo sometieron a a elección de",2863.079,9.24,"fdspWm1pNYA"
1192,"de la de y más del 98% decidió quedarse",2869.14,5.4,"fdspWm1pNYA"
1193,"en el sistema de capitalización claro y",2872.319,3.901,"fdspWm1pNYA"
1194,"como no le gustó ese resultado al otro",2874.54,3.84,"fdspWm1pNYA"
1195,"año fue vudú y nos robó La jubilaciones",2876.22,5.46,"fdspWm1pNYA"
1196,"y se las dio a Néstor kirchner y así",2878.38,4.62,"fdspWm1pNYA"
1197,"estamos las jubilaciones ahora están",2881.68,3.419,"fdspWm1pNYA"
1198,"sistemas jubilatorio Está peor que antes",2883,4.5,"fdspWm1pNYA"
1199,"porque porque tiene un montón de de",2885.099,5.041,"fdspWm1pNYA"
1200,"títulos basura que son del gobierno es",2887.5,5.64,"fdspWm1pNYA"
1201,"si la pregunta es vos tu plata para con",2890.14,4.32,"fdspWm1pNYA"
1202,"la cual te vas a jubilar porque en el",2893.14,2.64,"fdspWm1pNYA"
1203,"fondo es un problema de capitalización o",2894.46,3.8,"fdspWm1pNYA"
1204,"sea yo ahorro para el futuro Sí entonces",2895.78,6.539,"fdspWm1pNYA"
1205,"en qué invierto eso Bueno es es",2898.26,5.319,"fdspWm1pNYA"
1206,"interesante se lo darías al Estado para",2902.319,3,"fdspWm1pNYA"
1207,"que lo para que lo administre La",2903.579,4.02,"fdspWm1pNYA"
1208,"pregunta es y si lo administra el estado",2905.319,4.081,"fdspWm1pNYA"
1209,"mosco compartís que compre títulos",2907.599,4.681,"fdspWm1pNYA"
1210,"públicos Argentina de un deudor de un",2909.4,4.919,"fdspWm1pNYA"
1211,"deudor segundo deudor insolvente",2912.28,4.559,"fdspWm1pNYA"
1212,"analogía con lo que pasó con cositorto",2914.319,4.861,"fdspWm1pNYA"
1213,"vos te acordás el caso de este señor",2916.839,3.661,"fdspWm1pNYA"
1214,"bueno el señor lo que hacía era",2919.18,3,"fdspWm1pNYA"
1215,"recolectar a través de una especie de",2920.5,4.079,"fdspWm1pNYA"
1216,"escuela de Academia dinero Cash de",2922.18,3.84,"fdspWm1pNYA"
1217,"personas que habían ahorrado por ahí",2924.579,2.941,"fdspWm1pNYA"
1218,"toda su vida y con ese dinero",2926.02,3.96,"fdspWm1pNYA"
1219,"supuestamente lo invertía no sabemos En",2927.52,4.74,"fdspWm1pNYA"
1220,"qué le daba renta mensual en dólares",2929.98,4.08,"fdspWm1pNYA"
1221,"doble dígito Esto fue el año pasado",2932.26,3.96,"fdspWm1pNYA"
1222,"durante años o sea no había ningún",2934.06,4.38,"fdspWm1pNYA"
1223,"título en el mercado de capitales que te",2936.22,3.72,"fdspWm1pNYA"
1224,"diera dos dígitos en dólares pero él",2938.44,3.659,"fdspWm1pNYA"
1225,"ofrecía mucha gente entró en ese verso",2939.94,5.159,"fdspWm1pNYA"
1226,"si vos No sabés Cómo se aumenta o cómo",2942.099,3.921,"fdspWm1pNYA"
1227,"se",2945.099,2.821,"fdspWm1pNYA"
1228,"multiplica la cantidad de dinero que",2946.02,3.099,"fdspWm1pNYA"
1229,"tiene el fondo que va a pagar la",2947.92,2.82,"fdspWm1pNYA"
1230,"jubilaciones quiere decir de que algo no",2949.119,3.661,"fdspWm1pNYA"
1231,"funciona algo falta transparencia por lo",2950.74,3.54,"fdspWm1pNYA"
1232,"menos después puede estar mal invertido",2952.78,3.42,"fdspWm1pNYA"
1233,"pero si está en el mercado capital es",2954.28,4.02,"fdspWm1pNYA"
1234,"naturalmente es transparente Esto me",2956.2,3.119,"fdspWm1pNYA"
1235,"hago cargo yo de lo que digo es",2958.3,2.279,"fdspWm1pNYA"
1236,"naturalmente transparente por las",2959.319,2.52,"fdspWm1pNYA"
1237,"transacciones tienen que ser blancas y",2960.579,2.941,"fdspWm1pNYA"
1238,"están registradas en un sistema global",2961.839,3.961,"fdspWm1pNYA"
1239,"por eso mirar el fondo de garantía de",2963.52,3.599,"fdspWm1pNYA"
1240,"sustentabilidad mirarle lo que tiene de",2965.8,3.539,"fdspWm1pNYA"
1241,"títulos públicos y cuántos títulos tiene",2967.119,4.381,"fdspWm1pNYA"
1242,"y los títulos públicos los tienen a",2969.339,3.961,"fdspWm1pNYA"
1243,"valor técnico bueno no podés tener un",2971.5,4.44,"fdspWm1pNYA"
1244,"título de 100 de 100 dólares a 100",2973.3,4.62,"fdspWm1pNYA"
1245,"dólares cuando el mercado cotiza 30 o",2975.94,4.34,"fdspWm1pNYA"
1246,"sea aplicar ese",2977.92,5.04,"fdspWm1pNYA"
1247,"hardcatrencia y bueno Obvio claro Bueno",2980.28,5.339,"fdspWm1pNYA"
1248,"pero ahí está",2982.96,2.659,"fdspWm1pNYA"
1249,"Sí técnicamente pero técnicamente",2986.52,4.98,"fdspWm1pNYA"
1250,"puedo ser un poquito más perverso sí",3000.92,6.78,"fdspWm1pNYA"
1251,"hacerlo sobre los balance de los",3003.3,7.44,"fdspWm1pNYA"
1252,"están llenos de deuda del Estado el 75%",3007.7,5.86,"fdspWm1pNYA"
1253,"de la cartera hoy son títulos públicos y",3010.74,4.5,"fdspWm1pNYA"
1254,"el helix Bueno pero está bien pero los",3013.56,3.18,"fdspWm1pNYA"
1255,"bancos no tienen están en dentro un cepo",3015.24,2.7,"fdspWm1pNYA"
1256,"no tienen Dónde poner los pesos que",3016.74,3.54,"fdspWm1pNYA"
1257,"sobran vos sabés que los tesoros de los",3017.94,3.96,"fdspWm1pNYA"
1258,"bancos Más allá de lo que vos pienses de",3020.28,3.72,"fdspWm1pNYA"
1259,"los bancos están abarrotados de peso no",3021.9,3.6,"fdspWm1pNYA"
1260,"saben se los mandan de nuevo el Banco",3024,2.88,"fdspWm1pNYA"
1261,"Central El Banco Central se los devuelve",3025.5,2.76,"fdspWm1pNYA"
1262,"no tengo que guardar no hay dónde",3026.88,4.62,"fdspWm1pNYA"
1263,"guardar los pesos Sí sí o sea es más o",3028.26,6.24,"fdspWm1pNYA"
1264,"sea utilizan los camiones de traslado",3031.5,6.02,"fdspWm1pNYA"
1265,"como como",3034.5,3.02,"fdspWm1pNYA"
1266,"hablamos de tu libro vas a lanzar en",3039.44,5.98,"fdspWm1pNYA"
1267,"abril un libro de inflación Sí en abril",3042.72,4.92,"fdspWm1pNYA"
1268,"editorial planeta lanza un nuevo libro",3045.42,4.52,"fdspWm1pNYA"
1269,"mío que se llama el fin de la inflación",3047.64,6.199,"fdspWm1pNYA"
1270,"O sea para los que dicen",3049.94,6.879,"fdspWm1pNYA"
1271,"Necesito llegar a diciembre o sea vas a",3053.839,4.901,"fdspWm1pNYA"
1272,"hacer el plan el 11 de diciembre okay O",3056.819,3.601,"fdspWm1pNYA"
1273,"sea en un día si no lo haces vos lo",3058.74,4.379,"fdspWm1pNYA"
1274,"puedo aplicar otro y funciona vos estás",3060.42,4.62,"fdspWm1pNYA"
1275,"tirando la idea sobre la mesa esto es un",3063.119,3.361,"fdspWm1pNYA"
1276,"debate abierto por una Argentina mejor",3065.04,5.579,"fdspWm1pNYA"
1277,"bien y tiene una primera parte que es",3066.48,6.96,"fdspWm1pNYA"
1278,"todo un que se llama dinero precios y",3070.619,5.161,"fdspWm1pNYA"
1279,"tipo de cambio sí chicos acá trajo los",3073.44,4.52,"fdspWm1pNYA"
1280,"apuntes",3075.78,4.5,"fdspWm1pNYA"
1281,"Esta es la letra de él y viene con los",3077.96,6.18,"fdspWm1pNYA"
1282,"apuntes Dale Entonces",3080.28,3.86,"fdspWm1pNYA"
1283,"estos son sobre la política monetaria",3084.26,5.88,"fdspWm1pNYA"
1284,"mostrarles está lleno de papelitos sí",3086.76,6.42,"fdspWm1pNYA"
1285,"Bueno ahí tienes las fórmulas Cómo",3090.14,5.439,"fdspWm1pNYA"
1286,"arranca el libro el libro arranca con",3093.18,4.379,"fdspWm1pNYA"
1287,"con un artículo que digamos que",3095.579,4.321,"fdspWm1pNYA"
1288,"básicamente es un artículo teórico va",3097.559,4.981,"fdspWm1pNYA"
1289,"teórico pero en formato divulgación",3099.9,5.64,"fdspWm1pNYA"
1290,"economía claro económico Claro que se",3102.54,5.1,"fdspWm1pNYA"
1291,"llama dinero precios y tipo de cambio y",3105.54,4.44,"fdspWm1pNYA"
1292,"ahí explicas cada cosa explico el",3107.64,4.86,"fdspWm1pNYA"
1293,"problema digamos de la inflación explicó",3109.98,4.379,"fdspWm1pNYA"
1294,"Por qué está todo mal hechos que hablan",3112.5,3.24,"fdspWm1pNYA"
1295,"de la teoría no monetaria de la",3114.359,3.72,"fdspWm1pNYA"
1296,"inflación dejo en evidencia la chantada",3115.74,5.9,"fdspWm1pNYA"
1297,"que es eso de la puja distributiva",3118.079,3.561,"fdspWm1pNYA"
1298,"alguna vez leíste algún paper en la que",3122.18,4.659,"fdspWm1pNYA"
1299,"demuestren algo de eso de la puja",3124.68,4.08,"fdspWm1pNYA"
1300,"distributiva de la nueva economía",3126.839,4.321,"fdspWm1pNYA"
1301,"monetaria moderna no bueno bueno la",3128.76,4.26,"fdspWm1pNYA"
1302,"teoría monetaria moderna Ya está ya se",3131.16,3.419,"fdspWm1pNYA"
1303,"terminó Bueno pero por eso ya quedó en",3133.02,3.9,"fdspWm1pNYA"
1304,"claro que es una chantada y pero acá Se",3134.579,5.101,"fdspWm1pNYA"
1305,"sigue usando Eso sí Bueno está bien Digo",3136.92,5.04,"fdspWm1pNYA"
1306,"eso en realidad es un argumento que",3139.68,4.08,"fdspWm1pNYA"
1307,"viene de mucho más lejos y eso una",3141.96,4.619,"fdspWm1pNYA"
1308,"chantada para financiar al Estado pero",3143.76,5.76,"fdspWm1pNYA"
1309,"lo de la lo de la puja distributiva es",3146.579,5.76,"fdspWm1pNYA"
1310,"un derivado de de algo que Olivera",3149.52,5.16,"fdspWm1pNYA"
1311,"llamaba la teoría no monetaria de la",3152.339,3.661,"fdspWm1pNYA"
1312,"inflación que tenía que ver con todos",3154.68,2.7,"fdspWm1pNYA"
1313,"los modelos de inflación estructural",3156,3.359,"fdspWm1pNYA"
1314,"bien los modelos de infraestructuración",3157.38,4.56,"fdspWm1pNYA"
1315,"estructural tienen tres elementos digo",3159.359,4.7,"fdspWm1pNYA"
1316,"esto es importante entenderlo porque",3161.94,4.139,"fdspWm1pNYA"
1317,"sino después se dicen cualquier",3164.059,4.78,"fdspWm1pNYA"
1318,"estupidez claro Exacto que hay un montón",3166.079,4.081,"fdspWm1pNYA"
1319,"de estupideces que dice un montón de",3168.839,5.341,"fdspWm1pNYA"
1320,"economistas o sea y que están mal o sea",3170.16,5.939,"fdspWm1pNYA"
1321,"los modelos infraestructural tienen tres",3174.18,3.12,"fdspWm1pNYA"
1322,"elementos",3176.099,4.02,"fdspWm1pNYA"
1323,"tienen una primero lo que se llama el",3177.3,5.279,"fdspWm1pNYA"
1324,"teorema de los precios relativos que",3180.119,4.081,"fdspWm1pNYA"
1325,"básicamente si la demanda de un sector",3182.579,3.721,"fdspWm1pNYA"
1326,"crece más que la otra digo ese precio",3184.2,5.94,"fdspWm1pNYA"
1327,"tendería a ser más alt dada la oferta da",3186.3,5.4,"fdspWm1pNYA"
1328,"sí cambia la relación entre esos precios",3190.14,2.719,"fdspWm1pNYA"
1329,"claro",3191.7,4.5,"fdspWm1pNYA"
1330,"Debería ser más alto que el precio de el",3192.859,5.98,"fdspWm1pNYA"
1331,"segundo elemento es que hay flexibilidad",3196.2,4.58,"fdspWm1pNYA"
1332,"los precios a la baja Entonces",3198.839,4.861,"fdspWm1pNYA"
1333,"el precio de a sube pero el bebé no sube",3200.78,4.36,"fdspWm1pNYA"
1334,"Entonces qué pasa Te queda el nivel de",3203.7,5.04,"fdspWm1pNYA"
1335,"precio muy alto y entonces si vos te",3205.14,5.4,"fdspWm1pNYA"
1336,"queda el nivel de precio muy alto o cae",3208.74,3.44,"fdspWm1pNYA"
1337,"la actividad o",3210.54,4.079,"fdspWm1pNYA"
1338,"modificar la cantidad de dinero o se",3212.18,3.58,"fdspWm1pNYA"
1339,"ajusta la demanda de dinero Bueno",3214.619,2.94,"fdspWm1pNYA"
1340,"tendrías que ver digo que qué tipo de",3215.76,3.72,"fdspWm1pNYA"
1341,"ajuste toma la economía",3217.559,4.381,"fdspWm1pNYA"
1342,"y el tercer elemento que es la parte que",3219.48,6.54,"fdspWm1pNYA"
1343,"que no lo ven estos econochantas de la",3221.94,5.879,"fdspWm1pNYA"
1344,"puja distributiva y todas esas",3226.02,4.44,"fdspWm1pNYA"
1345,"que dice la inflación internacional y",3227.819,5.76,"fdspWm1pNYA"
1346,"todo eso es que es un elemento el tercer",3230.46,4.56,"fdspWm1pNYA"
1347,"elemento es lo que se llama un modelo de",3233.579,4.801,"fdspWm1pNYA"
1348,"dinero pasivo sí es decir la cantidad de",3235.02,6.599,"fdspWm1pNYA"
1349,"dinero se ajusta a un determinado patrón",3238.38,4.92,"fdspWm1pNYA"
1350,"y ahí hay varios patrones hay uno que se",3241.619,3.601,"fdspWm1pNYA"
1351,"llama patrón mercancía es decir que la",3243.3,3.66,"fdspWm1pNYA"
1352,"cantidad de dinero se mueve con el nivel",3245.22,4.44,"fdspWm1pNYA"
1353,"con los precios con el nivel de precios",3246.96,5.34,"fdspWm1pNYA"
1354,"hay otro que se llama patrón trabajo que",3249.66,4.679,"fdspWm1pNYA"
1355,"se mueve con el salario hay otro que se",3252.3,4.92,"fdspWm1pNYA"
1356,"llama patrón externo que es cuando vos",3254.339,4.26,"fdspWm1pNYA"
1357,"fijas el tipo de cambio y hay otro que",3257.22,2.06,"fdspWm1pNYA"
